graph_id,node_id,label,train_mask,val_mask,test_mask,feat_zoning_type_0,feat_zoning_type_1,feat_zoning_type_2,feat_zoning_type_3,feat_connectivity_0,feat_connectivity_1,feat_connectivity_2,X,Y,Z
0,155,2,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,38.637833,29.285309,8.479412
0,156,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.06006,28.122377,12.0
0,157,2,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,52.534642,29.60945,13.1
0,158,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.199013,29.198775,8.6
0,159,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,57.399013,29.198775,8.6
0,160,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.199014,28.122376,13.1
0,161,0,True,False,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,29.215614,24.405174,13.5
0,162,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.999014,28.122376,13.1
0,163,4,True,False,False,0.0,1.0,0.0,0.0,0.25,0.5,0.25,76.756252,25.248776,13.5
0,164,2,True,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,69.237833,29.285309,8.479412
0,165,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,65.486046,26.495978,10.5
0,166,4,True,False,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,39.460062,25.838059,10.5
0,167,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.886047,25.28806,10.5
0,168,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.999014,29.198775,8.6
0,169,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,55.286049,25.28806,10.5
0,170,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.46006,28.122377,12.0
0,171,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.982442,25.838059,7.5
0,172,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.382442,25.838059,7.5
0,173,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.886048,25.28806,10.5
0,174,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.086048,26.495977,10.5
0,175,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,68.582443,25.838059,7.5
0,176,4,True,False,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,30.199013,25.838059,10.5
0,177,4,True,False,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,22.46006,25.838059,10.5
0,178,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.686047,25.28806,10.5
0,179,8,True,False,False,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.9,25.323776,13.5
0,180,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,66.660061,28.122376,12.0
0,181,1,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.1375,26.748776,7.5
0,182,4,True,False,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,33.599014,25.838059,10.5
0,183,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.886048,26.495978,10.5
0,184,4,False,True,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,36.06006,25.838059,10.5
0,185,2,False,True,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31.837832,29.28531,8.479412
0,186,4,False,True,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,32.660061,25.83806,10.5
0,187,4,False,True,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,25.860061,25.83806,10.5
0,188,7,False,True,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,68.584145,25.838059,13.5
0,189,5,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.999013,28.122376,13.1
0,190,5,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,59.86006,28.122377,12.0
0,191,5,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.599015,28.122377,13.1
0,192,7,False,True,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.382443,25.838059,7.5
0,193,7,False,True,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.184145,25.838059,13.5
0,194,7,False,True,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48.486046,26.495978,10.5
0,195,5,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67.599015,29.198775,8.6
0,196,5,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.199013,28.122376,13.1
0,197,4,False,True,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,23.399012,25.838059,10.5
0,198,5,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,56.460062,28.122376,12.0
0,199,4,False,True,False,0.0,1.0,0.0,0.0,0.333333,0.333333,0.333333,49.660061,25.838059,10.5
0,200,0,False,True,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,25.815614,24.405174,13.5
0,201,5,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.599014,29.198776,8.6
0,202,0,False,True,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,66.615058,24.40599,7.5
0,203,7,False,True,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,76.756252,23.145977,13.5
0,204,5,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64.199012,29.198775,8.6
0,205,0,False,True,False,1.0,0.0,0.0,0.0,0.5,0.5,0.0,63.215058,24.405991,7.5
0,206,5,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.799014,28.122376,13.1
0,207,2,False,False,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,38.934642,29.609449,13.1
0,208,7,False,False,True,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.782442,25.838059,7.5
