graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask,feat_connectivity_0,feat_connectivity_1,feat_connectivity_2
0,47,44,0,True,False,False,0.0,1.0,0.0
0,62,44,0,True,False,False,0.0,1.0,0.0
0,44,62,0,True,False,False,0.0,1.0,0.0
0,52,4,0,True,False,False,0.0,1.0,0.0
0,4,52,0,True,False,False,0.0,1.0,0.0
0,1,61,0,True,False,False,1.0,0.0,0.0
0,61,1,0,True,False,False,1.0,0.0,0.0
0,61,35,0,True,False,False,0.0,1.0,0.0
0,35,61,0,True,False,False,0.0,1.0,0.0
0,12,33,0,True,False,False,1.0,0.0,0.0
0,33,12,0,True,False,False,1.0,0.0,0.0
0,33,70,0,True,False,False,1.0,0.0,0.0
0,70,33,0,True,False,False,1.0,0.0,0.0
0,20,29,0,True,False,False,1.0,0.0,0.0
0,29,20,0,True,False,False,1.0,0.0,0.0
0,29,51,0,False,True,False,0.0,1.0,0.0
0,51,29,0,False,True,False,0.0,1.0,0.0
0,6,30,0,False,True,False,0.0,1.0,0.0
0,30,6,0,False,True,False,0.0,1.0,0.0
0,32,6,0,False,True,False,1.0,0.0,0.0
0,6,32,0,False,True,False,1.0,0.0,0.0
0,38,52,0,False,True,False,0.0,1.0,0.0
0,52,38,0,False,True,False,0.0,1.0,0.0
0,52,32,0,False,True,False,1.0,0.0,0.0
0,32,52,0,False,True,False,1.0,0.0,0.0
0,5,36,0,False,True,False,0.0,1.0,0.0
0,36,5,0,False,True,False,0.0,1.0,0.0
0,22,55,0,False,True,False,0.0,1.0,0.0
0,55,22,0,False,True,False,0.0,1.0,0.0
0,42,39,0,False,False,True,0.0,1.0,0.0
0,39,42,0,False,False,True,0.0,1.0,0.0
0,25,72,0,False,False,True,0.0,1.0,0.0
0,72,25,0,False,False,True,0.0,1.0,0.0
0,25,59,0,False,False,True,0.0,1.0,0.0
0,59,25,0,False,False,True,0.0,1.0,0.0
0,22,37,0,False,False,True,0.0,1.0,0.0
0,37,22,0,False,False,True,0.0,1.0,0.0
0,39,56,0,False,False,True,0.0,1.0,0.0
0,56,39,0,False,False,True,0.0,1.0,0.0
0,39,20,0,False,False,True,1.0,0.0,0.0
0,20,39,0,False,False,True,1.0,0.0,0.0
0,1,5,0,False,False,True,1.0,0.0,0.0
0,5,1,0,False,False,True,1.0,0.0,0.0
0,5,15,0,False,False,True,0.0,1.0,0.0
0,15,5,0,False,False,True,0.0,1.0,0.0
0,11,22,0,False,False,True,1.0,0.0,0.0
0,22,11,0,False,False,True,1.0,0.0,0.0
