graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask,feat_connectivity_0,feat_connectivity_1,feat_connectivity_2
0,22,33,0,True,False,False,0.0,1.0,0.0
0,65,33,0,True,False,False,0.0,1.0,0.0
0,33,65,0,True,False,False,0.0,1.0,0.0
0,12,69,0,True,False,False,0.0,0.0,1.0
0,69,12,0,True,False,False,0.0,0.0,1.0
0,19,52,0,True,False,False,0.0,1.0,0.0
0,52,19,0,True,False,False,0.0,1.0,0.0
0,5,52,0,True,False,False,0.0,1.0,0.0
0,52,5,0,True,False,False,0.0,1.0,0.0
0,30,11,0,True,False,False,0.0,1.0,0.0
0,11,30,0,True,False,False,0.0,1.0,0.0
0,46,11,0,False,True,False,0.0,1.0,0.0
0,11,46,0,False,True,False,0.0,1.0,0.0
0,12,13,0,False,True,False,1.0,0.0,0.0
0,13,12,0,False,True,False,1.0,0.0,0.0
0,12,70,0,False,True,False,1.0,0.0,0.0
0,70,12,0,False,True,False,1.0,0.0,0.0
0,56,70,0,False,True,False,0.0,1.0,0.0
0,70,56,0,False,True,False,0.0,1.0,0.0
0,12,38,0,False,True,False,0.0,0.0,1.0
0,38,12,0,False,True,False,0.0,0.0,1.0
0,12,60,0,False,True,False,0.0,0.0,1.0
0,60,12,0,False,True,False,0.0,0.0,1.0
0,12,71,0,False,True,False,1.0,0.0,0.0
0,71,12,0,False,True,False,1.0,0.0,0.0
0,12,68,0,False,False,True,1.0,0.0,0.0
0,68,12,0,False,False,True,1.0,0.0,0.0
0,12,62,0,False,False,True,0.0,0.0,1.0
0,62,12,0,False,False,True,0.0,0.0,1.0
0,72,38,0,False,False,True,0.0,1.0,0.0
0,38,72,0,False,False,True,0.0,1.0,0.0
0,23,62,0,False,False,True,0.0,1.0,0.0
0,62,23,0,False,False,True,0.0,1.0,0.0
0,62,2,0,False,False,True,1.0,0.0,0.0
0,2,62,0,False,False,True,1.0,0.0,0.0
0,60,41,0,False,False,True,0.0,1.0,0.0
0,41,60,0,False,False,True,0.0,1.0,0.0
0,42,60,0,False,False,True,1.0,0.0,0.0
0,60,42,0,False,False,True,1.0,0.0,0.0
0,38,31,0,False,False,True,1.0,0.0,0.0
0,31,38,0,False,False,True,1.0,0.0,0.0
